gene_id,class,Rest,Rclass,tau,theta,gamma
LOC105462191,neut,0.365029485,neut,0.822522786,0.002530133,0.257880171
LOC105462192,neut,1.274639046,pos,2.128813582,0.002715558,0.369483137
LOC105462193,neut,1.233122161,pos,-0.040448244,0.003053772,-0.230286149
LOC105462194,neut,-0.362113609,neut,1.19749039,0.004337153,0.642889177
LOC105462196,neut,0.400922232,neut,-0.083070107,0.002912089,0.831860715
LOC105462197,neut,0.011950771,neut,-0.09656078,0.00134785,0.551818779
LOC105462198,neut,0.297412662,neut,0.82007701,0.001343715,0.543533552
LOC105462201,neut,1.315186615,pos,4.332337899,0.004146123,0.19031055
LOC105462202,neut,0.153079288,neut,1.240151003,0.002026162,0.14170997
LOC105462203,neut,1.100045748,pos,1.289501783,0.001498995,0.295588492
LOC105462204,neut,1.590278216,pos,1.266229472,0.004314568,0.092627543
LOC105462205,neut,-0.269917275,neut,0.030177519,0.001437214,0.663165755
LOC105462206,neut,-0.322997427,neut,0.483459307,0.002428787,0.343806693
LOC105462207,neut,1.215212399,pos,0.027951458,0.003190554,0.080656619
LOC105462208,neut,1.39009281,pos,2.273074974,0.003777108,-0.024027246
LOC105462209,neut,1.728266067,pos,1.685171222,0.002640059,-0.145077462
LOC105462210,neut,1.174547557,pos,0.651971723,0.002552391,0.351675652
LOC105462212,neut,0.650013913,pos,7.898295134,0.005374454,-0.449101739
LOC105462213,neut,-0.790868906,neut,-0.600722621,0.003638866,1.044605251
LOC105462216,neut,-0.310728228,neut,0.903017599,0.002198561,0.217598551
LOC105462217,neut,-1.015795415,neg,-0.378899856,0.002313574,0.841897837
LOC105462218,neut,1.159792697,pos,3.808806002,0.001704567,0.137851975
LOC105462220,neut,0.8055604,neut,1.100789591,0.002710292,0.000773007
LOC105462221,neut,0.329039983,neut,-0.161325681,0.001845238,0.937981686
LOC105462222,neut,0.886989819,pos,-0.035001018,0.003141692,0.58717533
LOC105462223,neut,0.377720715,neut,3.804042329,0.001522274,0.165992793
LOC105462225,neut,0.891574241,pos,3.456207225,0.002802132,0.140859504
LOC105462226,neut,0.405523651,neut,-0.524103731,0.000896183,0.364523005
LOC105462227,neut,1.307188105,pos,4.150583133,0.001507254,0.524098352
LOC105462228,neut,1.107045195,pos,1.950266013,0.00286526,0.133733126
LOC105462231,neut,1.002379941,neut,1.866905224,0.002463565,-0.174949254
LOC105462233,neut,-0.162352363,neut,0.075465922,0.001648595,0.97606453
LOC105462234,neut,0.100647656,neut,1.318924486,0.00167698,0.133240217
LOC105462235,neut,1.533999283,pos,0.162742531,0.003504504,1.104520733
LOC105462236,neut,2.460389592,pos,0.370175722,0.002143643,-1.153023462
LOC105462237,neut,-0.489543485,neut,-0.243092405,0.002322433,0.724061765
LOC105462238,neut,-0.329225853,neut,1.062017177,0.002449868,0.256401445
LOC105462239,neut,-0.038849475,neut,1.604142115,0.002024811,0.351364164
LOC105462240,neut,0.765724059,neut,1.092140515,0.001502005,0.122921353
LOC105462241,neut,-0.220305669,neut,-0.606617801,0.002203148,0.842724667
LOC105462242,pos,-0.92467715,neg,1.167279803,0.003482466,2.338892024
LOC105462244,neut,0.580613324,neut,0.823078819,0.001769569,0.285903934
LOC105462245,neut,0.086920767,neut,-0.058040318,0.002009683,1.271308001
LOC105462246,neut,0.466673003,neut,1.793256644,0.00220381,0.21594778
LOC105462247,neut,0.2400824,neut,1.131451673,0.003382468,-0.080592577
LOC105462248,neut,0.735286929,neut,-0.227348921,0.002651583,0.790801168
LOC105462251,neut,0.885602208,neut,2.120305235,0.002112394,0.323340261
LOC105462252,neut,1.198736226,pos,1.183517173,0.004176181,1.022607618
LOC105462253,neut,1.883337435,pos,-0.524622786,0.00303502,0.042485673
LOC105462254,neut,1.052332153,pos,-0.700476743,0.005986618,-0.323986223
LOC105462256,neut,3.299541482,pos,0.074560649,0.001245078,-0.291037386
LOC105462257,neut,0.809155314,neut,0.711334311,0.001827572,0.955128286
LOC105462258,neut,-1.238161871,neg,-0.711032293,0.001807295,1.21705038
LOC105462259,neut,0.628948904,pos,0.352421638,0.004032662,0.779581187
LOC105462261,neut,-0.410670024,neut,-0.158879257,0.001597023,0.822345074
LOC105462262,neut,-0.53777704,neut,-0.619330968,0.002194655,0.918540703
LOC105462264,neut,0.794008698,pos,1.271293961,0.001706886,0.649455697
LOC105462265,neut,0.827353412,neut,2.337246194,0.002345703,0.246314112
LOC105462266,neut,1.210334873,pos,3.980529412,0.00376373,-0.249924817
LOC105462267,neut,0.92009246,pos,-0.651101781,0.002797516,0.065402041
LOC105462268,neut,0.461535714,neut,0.407805408,0.003356464,0.054443678
LOC105462269,neut,-0.085600406,neut,-0.215918807,0.001409104,1.423967248
LOC105462270,neut,1.063774726,pos,1.942069648,0.001838673,0.452395583
LOC105462271,neut,0.208857236,neut,1.477162405,0.00170019,0.190929823
LOC105462272,neut,1.107540357,pos,0.485887691,0.003600921,0.501927739
LOC105462273,neut,1.035744157,pos,-0.590407775,0.003227266,-0.283217097
LOC105462274,neut,1.244226434,pos,-0.315056688,0.003425753,-0.177600432
LOC105462277,neut,0.251714216,neut,0.233629447,0.002991259,1.077367679
LOC105462278,neut,-0.815613179,neut,0.934723073,0.001844741,0.555929196
LOC105462279,neut,-0.176140551,neut,0.598688146,0.001584342,0.115943669
LOC105462280,neut,1.256868332,pos,0.414961526,0.004141537,-0.728943294
LOC105462281,neut,1.886929087,pos,3.79920666,0.001676421,0.477323118
LOC105462282,neut,-0.696035815,neut,-0.028601404,0.002054279,0.762926331
LOC105462284,neut,0.690042583,neut,-0.351944384,0.001858782,0.374153159
LOC105462285,neut,0.525404624,neut,-0.591062487,0.00321578,0.183181904
LOC105462286,neut,-0.73109248,neut,-0.594511159,0.00090286,1.042404937
LOC105462287,neut,0.330704288,neut,5.313965105,0.002068762,0.172116833
LOC105462288,neut,0.104534892,neut,0.098753481,0.003289221,-0.030126665
LOC105462289,neut,-0.774891995,neut,-0.629057296,0.001660427,1.030120747
LOC105462290,neut,1.417395864,pos,-0.679460484,0.0038299,-0.211683257
LOC105462291,neut,0.32130577,neut,2.805914164,0.002582056,0.228857938
LOC105462292,neut,0.033355069,neut,1.036258687,0.002125485,0.461506276
LOC105462293,neut,1.404232116,pos,1.036250173,0.002726444,0.119899718
LOC105462294,neut,0.457293859,neut,0.272260268,0.002866472,0.268563246
LOC105462295,neut,-0.616023971,neut,2.134574268,0.002233344,0.141355856
LOC105462297,neut,-0.766071472,neut,1.70431871,0.002040712,-0.020549596
LOC105462298,neut,-0.772455144,neut,0.462371219,0.003255607,0.288338639
LOC105462300,neut,1.239892618,pos,-0.400531312,0.004558244,-0.115974966
LOC105462301,neut,-0.648620158,neut,0.059079131,0.002147811,0.685847787
LOC105462303,neut,-0.236707411,neut,-0.590255,0.001835347,0.574445263
LOC105462304,neut,0.825099457,neut,0.509994835,0.001609371,0.299637154
LOC105462305,neut,1.254474513,pos,1.443257309,0.00307968,0.326379337
LOC105462306,neut,0.081678995,neut,5.055026277,0.001391659,0.210795463
LOC105462307,neut,1.190616063,pos,1.981330664,0.001689807,0.664895558
LOC105462308,neut,0.627230881,neut,0.452878993,0.00204578,0.15306768
LOC105462310,neut,0.888994122,neut,-0.035148489,0.001375462,0.675946601
LOC105462311,neut,-0.137698567,neut,-0.11053794,0.00623678,-0.452813849
LOC105462312,neut,-0.186162247,neut,0.059019549,0.001535304,0.534650983
LOC105462313,neut,0.306955051,neut,1.892298529,0.001937255,0.280502204
LOC105462315,neut,1.258147327,pos,0.13952589,0.004136292,0.85171385
LOC105462316,neut,1.155860769,pos,0.411647929,0.005872916,0.416984353
LOC105462318,neut,-0.095294579,neut,0.135421822,0.001648458,0.466573056
LOC105462319,neut,1.236823399,pos,-0.652203336,0.003228995,-0.253952521
LOC105462321,neut,0.459600273,neut,-0.261177718,0.004483226,0.517714543
LOC105462322,neut,-0.349849655,neut,1.007891395,0.002756683,0.964258724
LOC105462324,neut,1.272253113,pos,3.047370956,0.002750097,0.468072164
LOC105462325,neut,-0.83145567,neut,-0.142111567,0.002188955,0.711290307
LOC105462326,neut,-0.451344341,neut,0.301609505,0.002029141,0.387674839
LOC105462327,neut,0.213218127,neut,1.465469613,0.002316805,0.273092915
LOC105462328,neg,1.182296034,pos,2.813313131,0.003092695,-1.254446786
LOC105462329,neut,1.849825136,pos,0.297827187,0.003471231,0.334907605
LOC105462330,neut,0.444489769,neut,1.410461037,0.001878064,0.899541703
LOC105462331,neut,0.397152427,neut,2.668941387,0.001703141,0.293571743
LOC105462332,neut,-0.66630496,neut,1.393088682,0.003688443,0.18814183
LOC105462333,neut,0.090583239,neut,-0.467569693,0.002719168,0.419949416
LOC105462334,neut,0.709954126,neut,0.833277436,0.002740407,-0.287772677
LOC105462335,neut,-0.188165437,neut,1.039894508,0.002476696,0.221585259
LOC105462336,neut,-0.630938737,neut,-0.600321196,0.002335228,0.972477661
LOC105462337,neut,0.219901287,neut,-0.435851527,0.002051129,0.441111952
LOC105462338,neut,0.424462711,neut,-0.676448224,0.003589467,-0.273681864
LOC105462339,neut,1.136951908,pos,3.989680491,0.002330092,-0.067559565
LOC105462340,neut,0.611186045,neut,10.55941154,0.001338645,0.40706295
LOC105462341,neut,0.983136883,pos,2.778200844,0.004149217,-0.148818427
LOC105462342,neut,-0.322635684,neut,-0.498596849,0.001817738,0.826275741
LOC105462343,neut,-0.283078902,neut,-0.278447852,0.001493099,0.530884471
LOC105462344,neut,-0.22822784,neut,0.796558866,0.00170005,0.24277616
LOC105462345,neut,-0.073261653,neut,-0.374061702,0.001563398,1.39522832
LOC105462346,neut,-0.315570944,neut,-0.477571592,0.001749878,0.896151607
LOC105462347,neut,-0.686907524,neut,-0.644682572,0.001850132,0.959466023
LOC105462348,neut,0.610202555,neut,-0.349873454,0.002804471,0.444502508
LOC105462349,neut,0.864618864,neut,1.230701089,0.001833989,0.478905782
LOC105462350,neut,1.19065845,pos,1.178548397,0.002049241,0.266737433
LOC105462353,neut,-0.022202549,neut,-0.006139045,0.001527385,1.40394872
LOC105462354,neut,-0.432305659,neut,-0.432894585,0.003637619,1.719397652
LOC105462355,neut,-0.389010389,neut,1.984745573,0.002581398,0.164285751
LOC105462356,neut,0.317992693,neut,-0.514281788,0.002363877,0.532283762
LOC105462357,neut,-0.703251574,neut,-0.572789834,0.001041459,0.899812477
LOC105462358,neut,-0.748465394,neut,-0.634322548,0.001474904,1.036959739
LOC105462359,neut,0.105835417,neut,-0.457061069,0.002882094,1.06361287
LOC105462360,neut,0.656003084,neut,2.401795748,0.003877851,-0.417012768
LOC105462361,neut,-0.167659955,neut,-0.615381601,0.002076418,0.67927222
LOC105462365,neut,-0.098784767,neut,2.569309998,0.001165707,0.244317727
LOC105462366,neut,-0.62828034,neut,-0.611561782,0.001634503,0.808959809
LOC105462368,neut,0.327439306,neut,2.81205511,0.00155731,0.296178749
LOC105462369,neut,-1.256208202,neg,-0.592737909,0.000989747,1.37532722
LOC105462370,neut,0.231711538,neut,0.471946605,0.002122177,0.660260412
LOC105462372,neut,0.218141414,neut,-0.419402445,0.001119255,0.250218963
LOC105462373,neut,-1.538309669,neg,0.183879691,0.002858839,0.68824296
LOC105462374,neut,0.561262963,neut,0.359624085,0.001908713,0.236846026
LOC105462375,neut,-0.478410167,neut,-0.101908595,0.001508763,0.585636776
LOC105462376,neut,1.704753786,pos,-0.072525282,0.003701474,-0.540036416
LOC105462377,neut,-1.199644717,neg,-0.12052576,0.00260208,0.816586778
LOC105462378,neut,-0.844538634,neg,-0.298081464,0.003721404,1.030518082
LOC105462379,neut,1.522407334,pos,-0.464329986,0.002191893,-0.48925324
LOC105462380,neut,-1.447980361,neg,-0.831162445,0.003148899,1.235393518
LOC105462381,neut,-0.135741348,neut,0.077011514,0.005049813,2.015192745
LOC105462383,neut,-1.453918062,neg,-0.02486443,0.00601695,0.465864031
LOC105462384,neut,0.130902362,neut,-0.483077048,0.004195633,-0.269179121
LOC105462385,neut,1.106683776,pos,0.771840593,0.001454919,0.803106141
LOC105462386,neut,0.292518501,neut,-0.592379452,0.002338586,0.122480199
LOC105462387,neut,0.064813748,neut,-0.579960123,0.005162336,3.638494026
LOC105462388,neut,-1.087820338,neg,-0.118802699,0.002397282,0.514322689
LOC105462389,neut,-0.55879275,neut,-0.125166769,0.002020193,2.700210949
LOC105462390,neut,-1.550103136,neg,-0.755692019,0.002930104,1.62871531
LOC105462391,neut,0.08988035,neut,-0.449817794,0.0041219,0.811043149
LOC105462392,neut,1.113284288,pos,-0.195074676,0.001777519,1.467760262
LOC105462393,neut,1.388535961,pos,0.610870187,0.003791632,0.150323558
LOC105462394,neut,0.21441918,neut,-0.080927537,0.001349367,3.177530801
LOC105462395,neut,-1.529359742,neg,-0.326556266,0.003419351,1.007437886
LOC105462396,neut,-0.412206149,neut,-0.592699294,0.002702677,0.533777039
LOC105462397,pos,1.209196101,pos,1.500162352,0.004501036,4.218811776
LOC105462398,neut,0.573042629,neut,4.277780006,0.002268691,1.071706562
LOC105462399,neut,-0.191227834,neut,-0.577641618,0.001924209,0.663734437
LOC105462400,neut,1.288709923,pos,-0.288866161,0.003148085,0.243091515
LOC105462401,neut,1.87830729,pos,0.977337982,0.002474506,-0.359203156
LOC105462402,neut,-0.44107434,neut,-0.620134345,0.004373462,1.149563705
LOC105462403,neut,0.294732507,neut,0.955552698,0.001593494,0.487067002
LOC105462404,neut,-0.008064516,neut,-0.676822209,0.006304788,1.181674006
LOC105462405,neut,-0.260731394,neut,-0.331734665,0.004722251,0.906120062
LOC105462406,neut,1.195054857,pos,-0.402781195,0.004496658,-0.864482293
LOC105462407,neut,-0.63483884,neg,-0.417516001,0.005316722,5.186972522
LOC105462408,neut,0.255421107,neut,0.077159765,0.002993544,0.963025713
LOC105462409,neut,-0.884572823,neg,-0.673573354,0.001883746,0.791881638
LOC105462410,neut,-0.413169144,neut,-0.216463723,0.001113039,0.280551282
LOC105462411,neut,1.191271391,pos,0.140844197,0.001600591,0.309252441
LOC105462412,neut,0.705740748,pos,4.746845098,0.001525704,-0.075083634
LOC105462413,neut,0.13046197,neut,-0.584927702,0.000679531,0.672771907
LOC105462414,neut,0.244493891,neut,-0.008887849,0.003361476,0.449096429
LOC105462415,neut,0.188331342,neut,-0.731921741,0.003005944,0.396805532
LOC105462417,neut,0.297687638,neut,-0.81412014,0.00330022,-0.258637369
LOC105462418,neut,-0.433779306,neut,-0.053817371,0.004037626,1.334955203
LOC105462419,neut,0.940403216,pos,0.302971514,0.001394255,-0.311731379
LOC105462420,neut,1.476046687,pos,2.222538307,0.001616595,0.539597495
LOC105462421,neut,0.604784145,neut,-0.193399067,0.002388115,3.343539936
LOC105462422,neut,-0.973634999,neut,-0.857788831,0.00315133,1.193337363
LOC105462423,neut,-0.198913489,neut,0.068662056,0.002627426,0.849332391
LOC105462424,neut,-1.671853208,neg,-0.774357905,0.002615832,1.64674831
LOC105462425,neut,0.115777539,neut,-0.609095327,0.003182838,0.311487181
LOC105462426,neut,-1.084542683,neg,-0.627748044,0.001554993,0.84760638
LOC105462427,neut,-0.653193588,neut,-0.459627667,0.002380193,1.232841283
LOC105462428,neut,0.398712853,neut,-0.444014529,0.004533283,0.010109245
LOC105462429,neut,0.435542348,pos,-0.168401372,0.006782058,4.265877537
LOC105462430,neut,-0.961393727,neut,-0.723933188,0.001955577,1.101991845
LOC105462431,neut,-0.495233745,neut,-0.500654516,0.00161924,0.237613309
LOC105462432,neut,1.445673437,pos,-0.74267492,0.003289557,0.11686774
LOC105462433,neut,0.244239633,neut,-0.705623702,0.001933674,0.904586354
LOC105462434,neut,-1.695589231,neg,-0.034939391,0.001798917,1.023671756
LOC105462435,neut,-0.622632953,neut,-0.811131394,0.003369254,1.733976801
LOC105462436,neut,1.088556685,pos,-0.611929981,0.00329782,-0.3087393
LOC105462437,neut,-0.772862675,neut,-0.172556652,0.00099208,2.090027569
LOC105462438,neut,-1.107404085,neg,-0.307791794,0.000975978,3.161808989
LOC105462439,neut,0.236735351,neut,-0.296219793,0.002300604,1.244329448
LOC105462440,neut,-0.085693068,neut,-0.580576393,0.001870803,0.511265638
LOC105462441,neut,-1.119492477,neg,-0.109814203,0.003029411,0.398644708
LOC105462442,neut,1.360025082,pos,-0.199242779,0.001654689,1.25477824
LOC105462443,neut,0.071905558,neut,0.555896382,0.001632947,1.384336387
LOC105462444,neut,2.069283748,pos,0.173826671,0.002372476,0.397704967
LOC105462445,neut,1.233759521,pos,-0.562707373,0.002169942,0.112832809
LOC105462446,neut,0.641897306,neut,0.064482272,0.001844658,-0.603598358
LOC105462447,neut,0.244407755,neut,-0.497194351,0.00334109,1.192205009
LOC105462448,neut,-1.467605358,neg,-0.113248406,0.004886635,0.906232153
LOC105462449,neut,0.755596565,neut,-0.037039851,0.002117822,-0.107396733
LOC105462450,neut,1.229603238,pos,-0.747031711,0.003922286,-0.415912229
LOC105462451,neut,0.225015162,neut,1.779157284,0.002105272,0.403895898
LOC105462452,neut,0.031365621,neut,0.930585219,0.000923414,0.662124371
LOC105462453,neut,-0.393262389,neut,-0.204827929,0.003174823,1.118459416
LOC105462454,neut,-0.074727548,neut,-0.895652269,0.002721533,0.391202894
LOC105462455,neut,1.082013264,pos,-0.408727826,0.00266537,0.485890184
LOC105462456,neut,-0.557489529,neut,-0.343636947,0.001871684,0.349326156
LOC105462457,neut,0.425625843,neut,-0.913840993,0.004155954,0.021551206
LOC105462458,neut,-0.000932784,neut,-0.752427964,0.002019744,0.894632755
LOC105462460,neut,0.159368317,neut,-0.642384195,0.005620935,-0.702849285
LOC105462461,neut,-0.880648174,neut,-0.479425775,0.003268869,0.85972272
LOC105462462,neut,1.254627188,pos,0.342775698,0.001232012,0.53030452
LOC105462465,neut,0.384366433,neut,0.256480125,0.002084942,0.108607284
LOC105462466,neut,-0.042727745,neut,0.598747611,0.003006258,1.213367719
LOC105462467,neut,-1.356377302,neg,-0.378437045,0.001653849,0.81413116
LOC105462468,neut,-0.794301249,neut,-0.34042495,0.003782942,1.390428157
LOC105462469,neut,-0.066215605,neut,1.622629966,0.003038734,-0.352162323
LOC105462470,neut,1.306069166,pos,1.531821288,0.005706708,0.679889826
LOC105462471,neut,1.040343878,pos,-0.305992603,0.002837552,1.001720108
LOC105462472,neut,0.363155522,neut,-0.421281165,0.002471115,0.507129206
LOC105462473,neut,1.818689158,pos,-0.68810008,0.001714356,-0.989157153
LOC105462474,neut,1.422119146,pos,-0.670112416,0.002528978,-0.312327123
LOC105462475,neut,0.572389384,neut,-0.61947951,0.002002946,0.04883536
LOC105462476,neut,0.177138343,neut,-0.549575637,0.00188299,0.710852763
LOC105462477,neut,-0.462007092,neut,-0.747067673,0.001954809,0.6836978
LOC105462478,neut,-1.269234883,neg,-0.785086211,0.002041437,1.440554075
LOC105462479,neut,-1.306864325,neg,-0.856746747,0.004999642,0.621224049
LOC105462480,neut,0.545079495,neut,0.181567578,0.002452419,0.409256666
LOC105462482,neut,0.118148507,neut,-0.751839584,0.001145409,0.382415183
LOC105462483,neut,-0.20495831,neut,-0.704866856,0.00522949,1.560416082
LOC105462484,neut,1.340988885,pos,0.854012232,0.002158755,0.563549119
LOC105462486,neut,1.230596029,pos,-0.729441901,0.001923474,0.506866185
LOC105462487,neut,-0.25970228,neut,-0.82179074,0.002890386,1.165873535
LOC105462488,neut,0.311300232,neut,0.12657333,0.00258871,1.470528049
